Input_Row,SMILES,Canonical_Flat_SMILES,Valid_RDKit,Novel_vs_FXA_reference_flat,MW,cLogP,TPSA,HBD,HBA,RotBonds,HeavyAtoms,QED,Basic_Druglike_Flag,SMILES_state,NLL,Predicted_FXA_pKi,RF_Tree_Uncertainty,FXA_Rank
469,CCCN(CC(=O)Nc1ccccc1C)C(=O)Cn1ncc2ccccc2c1=O,CCCN(CC(=O)Nc1ccccc1C)C(=O)Cn1ncc2ccccc2c1=O,True,True,392.4590000000001,2.5822200000000004,84.30000000000001,1,4,7,29,0.6697988201802453,True,1,26.46,6.53217208425204,1.708418419072409,456
571,NC(=O)c1cccc(N=C2SCCN2CC(N)N=Cc2ccc(C(N)N)cc2)c1,NC(=O)c1cccc(N=C2SCCN2CC(N)N=Cc2ccc(C(N)N)cc2)c1,True,True,411.5350000000001,1.1417000000000004,149.11,4,7,7,29,0.3963779306070925,True,1,35.93,6.531323431727999,1.6967348963572422,457
730,N#Cc1ccccc1NC(=O)CN1CCCc2ccccc21,N#Cc1ccccc1NC(=O)CN1CCCc2ccccc21,True,True,291.3539999999999,2.949580000000001,56.13,1,3,3,22,0.945588569083194,True,1,24.85,6.531275380690892,1.6006533023584613,458
250,Cc1nn(C)c(-n2cccn2)c1CN1CCCC1c1nccs1,Cc1nn(C)c(-n2cccn2)c1CN1CCCC1c1nccs1,True,True,328.445,2.707820000000001,51.77,0,5,4,23,0.7387929561951819,True,1,28.54,6.531241595602035,1.816357781495641,459
20,O=C(NN(Cc1ccc(F)cc1)C(=O)c1ccc2c(c1Cl)CCCO2)c1ccccc1Cl,O=C(NN(Cc1ccc(F)cc1)C(=O)c1ccc2c(c1Cl)CCCO2)c1ccccc1Cl,True,True,473.33100000000024,5.444900000000003,58.64,1,3,4,32,0.51348119181792,False,1,28.52,6.5312017704645795,1.4736751321346173,460
371,c1coc(CNc2cc(=NC3Cc4ccccc4C3)nc[nH]2)c1,c1coc(CNc2cc(=NC3Cc4ccccc4C3)nc[nH]2)c1,True,True,306.36899999999997,2.6829,66.21000000000001,2,4,4,23,0.7785835638487465,True,1,25.41,6.529829976192353,1.4754366151177973,461
161,CCN(CC(O)CO)c1ccnc(N=c2nccc[nH]2)c1,CCN(CC(O)CO)c1ccnc(N=c2nccc[nH]2)c1,True,True,289.339,0.2165999999999993,97.63,3,6,6,21,0.7063416008040342,True,1,36.55,6.528725517588983,1.6086343148586004,462
285,COCCn1cc(C(=O)c2cncc(NC(=O)c3cc4ccccc4[nH]3)c2)c2cccnc21,COCCn1cc(C(=O)c2cncc(NC(=O)c3cc4ccccc4[nH]3)c2)c2cccnc21,True,True,439.47500000000014,4.042300000000002,101.89999999999999,2,5,7,33,0.3727595092210781,True,1,29.33,6.528185075823466,1.6187582661288051,463
178,OCc1oc(-c2cnc3c(c2)CCC3)nc1CCc1ccc(-c2ccc3[nH]cnc3c2)s1,OCc1oc(-c2cnc3c(c2)CCC3)nc1CCc1ccc(-c2ccc3[nH]cnc3c2)s1,True,True,442.54400000000004,5.107600000000004,87.83,2,6,6,32,0.38161736786352923,False,1,46.63,6.5278899442264,1.5775540425638515,464
190,CCCN(Cc1ccccc1C(F)(F)F)CC(O)C1CCN(C(=O)OC(C)(C)C)CC1,CCCN(Cc1ccccc1C(F)(F)F)CC(O)C1CCN(C(=O)OC(C)(C)C)CC1,True,True,444.5380000000003,4.925400000000005,53.010000000000005,1,4,7,31,0.648318168733515,True,1,34.79,6.527878486537211,1.601587090841106,465
345,CCOC(=O)N1CCC(NC(=O)C(C#N)=Cc2ccc(C(O)=NO)cc2)CC1,CCOC(=O)N1CCC(NC(=O)C(C#N)=Cc2ccc(C(O)=NO)cc2)CC1,True,True,386.4080000000002,2.02448,135.25,3,6,5,28,0.17690528759481292,True,1,28.74,6.527824202299118,1.4785314310949158,466
401,C[N+](C)(C)c1ccc2c(c1)S(=O)(=O)c1ccccc1O2,C[N+](C)(C)c1ccc2c(c1)S(=O)(=O)c1ccccc1O2,True,True,290.36400000000003,2.8218000000000014,43.370000000000005,0,3,1,20,0.647271939010118,True,1,23.8,6.527578634270411,1.4217213087908982,467
688,CN(C)CCN(C(=O)N1CCSCC1)C1CCc2ccccc2C1,CN(C)CCN(C(=O)N1CCSCC1)C1CCc2ccccc2C1,True,True,347.5280000000001,2.5763000000000007,26.79,0,3,4,24,0.8375209472936269,True,1,30.73,6.5273341768423725,1.5898969938579084,468
959,CCN(CC)CCN=c1[nH]nc(-c2ccccn2)s1,CCN(CC)CCN=c1[nH]nc(-c2ccccn2)s1,True,True,277.39700000000005,1.7757,57.17,1,5,6,19,0.8753027978349491,True,1,23.26,6.524228534208783,1.4470645757936884,469
900,COc1oc(C)c(C)c(=O)c1C1C(C)=CCC2C(C)(COC(=O)c3ccccc3)C(OC(=O)CCl)CCC12C,COc1oc(C)c(C)c(=O)c1C1C(C)=CCC2C(C)(COC(=O)c3ccccc3)C(OC(=O)CCl)CCC12C,True,True,557.0830000000001,6.129040000000006,92.04000000000002,0,7,7,39,0.22999630244929584,False,1,38.78,6.523700230940183,1.5300501114050102,470
92,CCOC(=O)N=c1cc(Cl)c2ccc(OC)c(OCCCNC(=O)c3ccccc3F)c2[nH]1,CCOC(=O)N=c1cc(Cl)c2ccc(OC)c(OCCCNC(=O)c3ccccc3F)c2[nH]1,True,True,475.9040000000002,4.225100000000003,102.00999999999999,2,5,8,33,0.4746912950161146,True,1,38.2,6.523531350278854,1.4022723630757614,471
619,CC(=O)Nc1ccc(-c2cn3nc(S(N)(=O)=O)sc3n2)cc1,CC(=O)Nc1ccc(-c2cn3nc(S(N)(=O)=O)sc3n2)cc1,True,True,337.386,1.0636,119.45,2,6,3,22,0.7404290186233512,True,1,25.31,6.52277321555728,1.530705230608288,472
426,N=C(N)NCCCC(NC(=O)c1sccc1NS(=O)(=O)c1ccc(Br)c(F)c1)C(=O)O,N=C(N)NCCCC(NC(=O)c1sccc1NS(=O)(=O)c1ccc(Br)c(F)c1)C(=O)O,True,True,536.4050000000002,1.89677,174.46999999999997,6,6,10,31,0.1527407861175762,False,1,32.62,6.522644863446553,1.8594984484677846,473
383,COc1ccc(Cn2c(C)c(C(O)N(C(C)C)C(C)C)cc(CC(=O)NC3CCCCC3C)c2=O)cc1,COc1ccc(Cn2c(C)c(C(O)N(C(C)C)C(C)C)cc(CC(=O)NC3CCCCC3C)c2=O)cc1,True,True,511.70700000000045,4.560720000000004,83.80000000000001,2,5,10,37,0.45707212609687636,True,1,24.22,6.522600632992658,1.463015814238979,474
560,CC1CCN(CCN2CCN(c3ccccc3)CC2)CC1,CC1CCN(CCN2CCN(c3ccccc3)CC2)CC1,True,True,287.45100000000014,2.5405000000000006,9.72,0,3,4,21,0.8424393743180615,True,1,21.55,6.522600375858942,1.4334567299556285,475
505,CCn1c(-c2cnc(=N)[nH]c2)nc2c(C)cc(Oc3ccc(C)nc3-c3ccncc3C3CC3)cc21,CCn1c(-c2cnc(=N)[nH]c2)nc2c(C)cc(Oc3ccc(C)nc3-c3ccncc3C3CC3)cc21,True,True,477.57200000000023,5.669310000000005,105.36,2,6,6,36,0.3277996299314469,False,1,49.05,6.522082100370953,1.5403672117762452,476
674,COc1ccc(C(=O)Nn2c(O)c(N=NC(=O)Cc3ccccc3)c3ccccc32)cc1,COc1ccc(C(=O)Nn2c(O)c(N=NC(=O)Cc3ccccc3)c3ccccc32)cc1,True,True,428.4480000000001,4.592400000000003,105.28,2,5,6,32,0.4381625690415263,True,1,31.47,6.521452730560303,1.3955359618277279,477
626,COC(=O)C1=C(C)n2c(nc(C)c(C(=O)OC)c2=O)C2C(=O)c3ccccc3C(=O)C12C,COC(=O)C1=C(C)n2c(nc(C)c(C(=O)OC)c2=O)C2C(=O)c3ccccc3C(=O)C12C,True,True,436.4200000000002,1.9250199999999997,121.63,0,8,2,32,0.6548074145892739,True,1,33.78,6.520747525787354,1.4240703744420515,478
898,COc1ccccc1C(=O)NCC(=O)OCc1ccc(C=NNC(=O)c2ccc(C(C)(C)C)cc2)o1,COc1ccccc1C(=O)NCC(=O)OCc1ccc(C=NNC(=O)c2ccc(C(C)(C)C)cc2)o1,True,True,491.5440000000002,3.8228000000000026,119.23,2,7,9,36,0.26681479578229267,True,1,34.09,6.519173898919424,1.4987464020034977,479
608,CCCCNC(=O)c1cc(-c2cccc(-c3sccc3OC)c2)ccc1OC,CCCCNC(=O)c1cc(-c2cccc(-c3sccc3OC)c2)ccc1OC,True,True,395.5240000000001,5.629200000000005,47.56,1,4,8,28,0.5029726190888317,False,1,36.73,6.518528398586455,1.5448513160949129,480
353,CC(NC(=O)c1ccc(C=CC(=O)c2ccc(Br)cc2)cc1)C1CCCCC1,CC(NC(=O)c1ccc(C=CC(=O)c2ccc(Br)cc2)cc1)C1CCCCC1,True,True,440.3810000000002,6.0438000000000045,46.17,1,2,6,28,0.43957171857626587,False,1,29.68,6.518270605556025,1.4984499361667214,481
607,Cc1noc(CC=Nc2ccccc2)c1[N+](=O)[O-],Cc1noc(CC=Nc2ccccc2)c1[N+](=O)[O-],True,True,245.23800000000003,2.8362200000000017,81.53,0,5,4,18,0.4708072020751811,True,1,20.19,6.517955011791654,1.5095975688689203,482
716,Cc1cc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)C2)ccc1-n1ccnc1,Cc1cc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)C2)ccc1-n1ccnc1,True,True,384.4800000000001,3.1675200000000014,76.46000000000001,1,4,4,28,0.8784268136041726,True,1,33.7,6.516669169330598,1.6758018066942852,483
790,COc1cccc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCOCC2)c1,COc1cccc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCOCC2)c1,True,True,419.50300000000027,2.0343999999999998,88.17999999999999,1,6,6,29,0.7709449245573092,True,1,24.7,6.516042975441614,1.6257918472325827,484
935,Cc1cc(=NN=Cc2ccc([N+](=O)[O-])o2)c2ccccc2[nH]1,Cc1cc(=NN=Cc2ccc([N+](=O)[O-])o2)c2ccccc2[nH]1,True,True,296.286,2.9123200000000002,96.78999999999999,1,5,3,22,0.4568545940576671,True,1,22.46,6.514990769492256,1.495179835286279,485
684,CN(C)C1CN(Cc2ccccc2Cl)CC1c1ccc(CNC(=O)OC(C)(C)C)cc1,CN(C)C1CN(Cc2ccccc2Cl)CC1c1ccc(CNC(=O)OC(C)(C)C)cc1,True,True,444.01900000000023,4.894300000000004,44.81,1,4,6,31,0.6895913284370485,True,1,30.84,6.512804853789012,1.5841127994778812,486
113,CCOc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1[nH]cc(F)c(=Nc2ccc(N3CCCC3)cc2OC)[nH]1,CCOc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1[nH]cc(F)c(=Nc2ccc(N3CCCC3)cc2OC)[nH]1,True,True,549.6510000000002,3.622700000000002,101.54999999999998,2,7,7,40,0.4689379913068647,True,1,28.14,6.512578608058749,1.6181217914758825,487
474,Cc1cc(C2=NC(C)(C)CO2)ccc1OCCCc1onc(CC(=O)O)c1C,Cc1cc(C2=NC(C)(C)CO2)ccc1OCCCc1onc(CC(=O)O)c1C,True,True,386.44800000000015,3.485540000000002,94.15,1,6,8,28,0.6981531922077358,True,1,35.33,6.511607237974803,1.5753753249820657,488
245,COc1ccccc1N1CCN(CC(=O)N2c3ccccc3CC2C)CC1,COc1ccccc1N1CCN(CC(=O)N2c3ccccc3CC2C)CC1,True,True,365.47700000000015,2.795000000000001,36.02,0,4,4,27,0.8348048155805321,True,1,21.29,6.510918606281281,1.6665363099234438,489
435,Cc1cc2oc(-c3ccc(NC(=O)C4CCN4C(=O)CCC(=O)O)cc3)nc2cc1Cl,Cc1cc2oc(-c3ccc(NC(=O)C4CCN4C(=O)CCC(=O)O)cc3)nc2cc1Cl,True,True,441.8710000000002,3.8608200000000013,112.74000000000001,2,5,6,31,0.600154009675341,True,1,40.54,6.509392928759257,1.558099264734208,490
149,CNC(=O)OCc1c(COC(N)=O)c2n(c1COC(=O)Nc1ccccc1)c1c3ccccc3oc1c1c(O)c3c(Cl)cccc3n12,CNC(=O)OCc1c(COC(N)=O)c2n(c1COC(=O)Nc1ccccc1)c1c3ccccc3oc1c1c(O)c3c(Cl)cccc3n12,True,True,656.051,6.803600000000005,171.17000000000002,4,8,7,47,0.1357316523406664,False,1,58.69,6.509208280007043,1.7349105768127566,491
731,Cc1ccccc1N1CCN(CC2CCCCC2)C1=O,Cc1ccccc1N1CCN(CC2CCCCC2)C1=O,True,True,272.39199999999994,3.817320000000003,23.55,0,1,3,20,0.8202748231628096,True,1,22.55,6.507796307954746,1.4838878487447615,492
814,CCCCCCCCn1c(Br)c[nH]c1=O,CCCCCCCCn1c(Br)c[nH]c1=O,True,True,275.19000000000005,3.299400000000001,37.79,1,1,7,15,0.7616238085076372,True,1,24.13,6.50622653243201,1.5703014954846513,493
187,CCOc1ccc(N(CC(=O)N2CCc3ccccc32)S(=O)(=O)c2c(C)noc2C)cc1,CCOc1ccc(N(CC(=O)N2CCc3ccccc32)S(=O)(=O)c2c(C)noc2C)cc1,True,True,455.53600000000023,3.4747400000000024,92.95,0,6,7,32,0.5416081133504879,True,1,24.65,6.506013142354148,1.6077316242836337,494
541,NC(=O)C(Cc1ccc(S(N)(=O)=O)cc1)NC(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C(N)Cc1ccsc1,NC(=O)C(Cc1ccc(S(N)(=O)=O)cc1)NC(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C(N)Cc1ccsc1,True,True,786.9420000000001,-2.541899999999999,329.9599999999999,9,11,19,54,0.03462664243481519,False,1,50.63,6.505337922207516,1.889358768851724,495
919,FC(F)(F)Oc1ccccc1N1CCC(N2CCN(c3ccccc3)CC2)CC1,FC(F)(F)Oc1ccccc1N1CCC(N2CCN(c3ccccc3)CC2)CC1,True,True,405.4640000000002,4.376200000000003,18.950000000000003,0,4,4,29,0.7516581556542645,True,1,26.07,6.505193173911837,1.4865085452578553,496
127,Cn1cc(N2CCC3(CC2=O)OCCO3)cn1,Cn1cc(N2CCC3(CC2=O)OCCO3)cn1,True,True,237.259,0.2899999999999998,56.59,0,4,1,17,0.7041491217103266,True,1,24.0,6.504110110128906,1.7568534635985584,497
580,COc1ccccc1OC(=O)CSc1nc2ccccc2c(=O)n1CCNC(C)=O,COc1ccccc1OC(=O)CSc1nc2ccccc2c(=O)n1CCNC(C)=O,True,True,427.4820000000002,2.2388999999999992,99.52000000000001,1,7,8,30,0.25469112765114776,True,1,29.28,6.503542198181153,1.3861464503526688,498
246,C=CC(=O)NCCCCCCC(C(=O)Nc1ccc([N+](=O)[O-])cc1)N1Cc2ccccc2CC1CNC(=O)c1ccccn1,C=CC(=O)NCCCCCCC(C(=O)Nc1ccc([N+](=O)[O-])cc1)N1Cc2ccccc2CC1CNC(=O)c1ccccn1,True,True,598.7040000000002,4.406500000000004,146.57,3,7,15,44,0.10166435691873582,False,1,52.25,6.503168521658579,1.6362217038804834,499
590,O=C(NCC1CCCO1)c1ccc(CCl)cc1,O=C(NCC1CCCO1)c1ccc(CCl)cc1,True,True,253.729,2.3342,38.33,1,2,4,17,0.8368162830114441,True,1,22.53,6.50190374803543,1.46827972186818,500
439,COc1ccc(-c2oc(=S)[nH]c2O)cc1,COc1ccc(-c2oc(=S)[nH]c2O)cc1,True,True,223.25300000000001,2.7183900000000003,58.39,2,4,2,15,0.7683965908360525,True,1,20.34,6.498520664638943,1.4249464541501045,501
115,CSc1sccc1C(=O)N=c1[nH]c(-c2ccc(C)cc2)cs1,CSc1sccc1C(=O)N=c1[nH]c(-c2ccc(C)cc2)cs1,True,True,346.50200000000007,4.576120000000002,45.22,1,4,3,22,0.7058138568256044,True,1,25.82,6.497682653956942,1.5684494151600201,502
17,COc1cccc(C(=O)NCc2ccccc2OCC(=O)O)c1,COc1cccc(C(=O)NCc2ccccc2OCC(=O)O)c1,True,True,315.32500000000005,2.0885999999999996,84.86,2,4,7,23,0.8170080586086117,True,1,25.76,6.497038585249583,1.2815139382950556,503
872,CC1(c2ccccc2)CN1C(=O)c1cccnc1,CC1(c2ccccc2)CN1C(=O)c1cccnc1,True,True,238.29,2.4528000000000008,32.97,0,2,2,18,0.7528219195003428,True,1,30.98,6.496512260023753,1.5540957525901504,504
842,CCN=c1[nH]c(=NCc2ccc(NC(=O)c3ccccc3Cl)cc2)c2cc(C)ccc2[nH]1,CCN=c1[nH]c(=NCc2ccc(NC(=O)c3ccccc3Cl)cc2)c2cc(C)ccc2[nH]1,True,True,445.9540000000002,4.731620000000002,85.4,3,3,5,32,0.4071927776638845,True,1,23.51,6.495834023189545,1.6091547501866232,505
738,CCCCn1[nH]nnc1=NCc1ccc(C)cc1,CCCCn1[nH]nnc1=NCc1ccc(C)cc1,True,True,245.32999999999998,1.81562,58.86,1,3,5,18,0.8730690022684702,True,1,19.81,6.4944277864804345,1.587382555918099,506
31,CCC(=O)c1cc2ccccc2cc1OCCN1CCOCC1,CCC(=O)c1cc2ccccc2cc1OCCN1CCOCC1,True,True,313.3970000000001,3.1435000000000013,38.769999999999996,0,4,6,23,0.7680835304229263,True,1,27.87,6.494310998058319,1.4239643960108617,507
340,COc1ccc(CCN(C)CCCn2c(=O)[nH]c(=O)c3nc4c(C)cccn4c32)cc1OC,COc1ccc(CCN(C)CCCn2c(=O)[nH]c(=O)c3nc4c(C)cccn4c32)cc1OC,True,True,451.5270000000002,2.2277199999999997,93.86,1,6,9,33,0.41948678508779347,True,1,32.85,6.493301028569539,1.5188188464710866,508
278,O=C(Cc1cccc2ccccc12)NC1=NC2C(=COC(=O)CSc3nc4sc5c(c4s3)CCCC5)CSC12,O=C(Cc1cccc2ccccc12)NC1=NC2C(=COC(=O)CSc3nc4sc5c(c4s3)CCCC5)CSC12,True,True,591.8050000000002,6.164000000000005,80.64999999999999,1,9,6,39,0.16429065172858004,False,1,44.91,6.492616458098094,1.6242180609672872,509
947,COc1cc(-c2csc(=NCCO)[nH]2)ccc1S(C)(=O)=O,COc1cc(-c2csc(=NCCO)[nH]2)ccc1S(C)(=O)=O,True,True,328.4150000000001,1.0483,91.75,2,6,5,21,0.8579518926463876,True,1,30.47,6.491525712521871,1.5968277605743164,510
719,CNS(=O)(=O)c1cnc(Oc2ccccc2C=CC(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c(Br)c1,CNS(=O)(=O)c1cnc(Oc2ccccc2C=CC(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c(Br)c1,True,True,588.4080000000001,3.341000000000002,131.53,2,7,8,35,0.38621204780493834,True,1,35.28,6.490758211826143,1.4621749790258847,511
728,Cn1cc(CC(O)(c2ccc(Cc3sc(=O)[nH]c3O)cc2)C(F)(F)F)cc1Cc1ccccc1,Cn1cc(CC(O)(c2ccc(Cc3sc(=O)[nH]c3O)cc2)C(F)(F)F)cc1Cc1ccccc1,True,True,488.5310000000001,4.654700000000004,78.25,3,4,7,34,0.3543194549200162,True,1,37.3,6.490748699029286,1.6261665047898726,512
497,Brc1cccc(CN2CCN(Cc3ccccc3)CC2)c1,Brc1cccc(CN2CCN(Cc3ccccc3)CC2)c1,True,True,345.28400000000005,3.7669000000000024,6.48,0,2,4,21,0.8324414868649568,True,1,20.09,6.490490898068745,1.3207630859875106,513
67,Cc1ccc(N(CC(=O)NCc2ccco2)C(=O)CNC(=O)c2ccccc2)cc1,Cc1ccc(N(CC(=O)NCc2ccco2)C(=O)CNC(=O)c2ccccc2)cc1,True,True,405.4540000000001,2.667420000000001,91.65,2,4,8,30,0.6027695153120696,True,1,26.58,6.489051691691081,1.3317739424540924,514
406,CN(C)CC1CSC(c2cccc(F)c2F)S1,CN(C)CC1CSC(c2cccc(F)c2F)S1,True,True,275.38899999999995,3.3736000000000024,3.24,0,3,3,17,0.8323952664476074,True,1,27.9,6.487603163192386,1.441862161245293,515
208,COc1ccccc1CCNC(=O)c1cc(C(F)(F)F)ccc1N,COc1ccccc1CCNC(=O)c1cc(C(F)(F)F)ccc1N,True,True,338.329,3.268700000000001,64.35,2,3,5,24,0.8226239781693405,True,1,26.96,6.486105124203363,1.430731680978357,516
282,C=CCCNc1cc(O)n(-c2ccccc2)c1O,C=CCCNc1cc(O)n(-c2ccccc2)c1O,True,True,244.29399999999998,2.8765000000000005,57.42,3,3,5,18,0.5596363344634329,True,1,25.0,6.486079668364449,1.309076311758865,517
550,CCCCCCSc1ccc(C2CC(c3ccc([N+](=O)[O-])cc3)=NN2S(=O)(=O)c2ccc(C)cc2)cc1,CCCCCCSc1ccc(C2CC(c3ccc([N+](=O)[O-])cc3)=NN2S(=O)(=O)c2ccc(C)cc2)cc1,True,True,537.7070000000002,7.115620000000008,92.88,0,6,11,37,0.1123860727716573,False,1,33.98,6.485329406023025,1.4486579293861632,518
818,Cc1c[nH]c(=Nc2cccc(S(=O)(=O)NC3CCCC3)c2)[nH]c1=Nc1cccc(F)c1,Cc1c[nH]c(=Nc2cccc(S(=O)(=O)NC3CCCC3)c2)[nH]c1=Nc1cccc(F)c1,True,True,441.5320000000002,3.476020000000002,102.46999999999998,3,4,5,31,0.5644199615373844,True,1,32.07,6.483734354050954,1.5892159592436135,519
535,CN(C)C1CCCCC1N(C)CCc1ccccc1,CN(C)C1CCCCC1N(C)CCc1ccccc1,True,True,260.42499999999995,3.0337000000000014,6.48,0,2,5,19,0.8027152746617411,True,1,18.44,6.482742125829062,1.3626243685858115,520
844,CCCCNCC1C2=Nn3cc(C)c4cc(OC)cc(c43)C2CC2C1C(=O)CC1(C)C=CCCC21,CCCCNCC1C2=Nn3cc(C)c4cc(OC)cc(c43)C2CC2C1C(=O)CC1(C)C=CCCC21,True,True,473.6610000000003,5.846920000000006,55.62,1,4,6,35,0.42310908311535206,False,1,55.02,6.481920577699075,1.7072270862180883,521
585,CC(C)(CS)C(=O)N=c1[nH]c2ccccc2s1,CC(C)(CS)C(=O)N=c1[nH]c2ccccc2s1,True,True,266.391,2.6127000000000002,45.22,2,3,2,17,0.8063981385303923,True,1,27.25,6.4798517466915975,1.464554460671282,522
369,Cc1ccccc1-c1nnc(-c2cccc([N+](=O)[O-])c2)o1,Cc1ccccc1-c1nnc(-c2cccc([N+](=O)[O-])c2)o1,True,True,281.271,3.6202200000000024,82.06,0,5,3,21,0.5405631940755226,True,1,21.93,6.478513823382061,1.4264994284856085,523
428,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)Nc3cccc(C(F)(F)F)c3)ccc21,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)Nc3cccc(C(F)(F)F)c3)ccc21,True,True,454.47,3.807000000000002,83.55000000000001,1,4,6,31,0.7197043554480211,True,1,22.61,6.478434656858443,1.7182438174550732,524
639,CC1Cc2cc(S(=O)(=O)N3CCC(C(=O)OC4CCCCC4)CC3)ccc2N1C(=O)C1CC1,CC1Cc2cc(S(=O)(=O)N3CCC(C(=O)OC4CCCCC4)CC3)ccc2N1C(=O)C1CC1,True,True,474.62300000000045,3.650800000000003,83.99000000000001,0,5,5,33,0.6084813697972714,True,1,26.34,6.477900743087132,1.6617210521842651,525
215,Cc1cc(C)nc(Sc2nnc(-c3ccccc3C)o2)n1,Cc1cc(C)nc(Sc2nnc(-c3ccccc3C)o2)n1,True,True,298.37100000000004,3.603060000000003,64.7,0,6,3,21,0.6882839865306846,True,1,24.14,6.476139368247986,1.4208663026495612,526
38,CC(C)NC(CCN(C)C)C(COc1ccc(O)cc1)c1cccc2ccccc12,CC(C)NC(CCN(C)C)C(COc1ccc(O)cc1)c1cccc2ccccc12,True,True,406.5700000000001,5.026300000000004,44.730000000000004,2,4,10,30,0.4958368350300643,False,1,44.98,6.475995107324196,1.603965895226528,527
150,CCOC(=O)N1CCC(NC(=O)CN2Cc3ccccc3OC2=O)CC1,CCOC(=O)N1CCC(NC(=O)CN2Cc3ccccc3OC2=O)CC1,True,True,361.3980000000002,1.7380999999999995,88.18,1,5,4,26,0.8824581462827341,True,1,28.7,6.473732817411423,1.462542257633305,528
517,CNC(=O)N(CC1COc2c(ccc3cc(S(=O)(=O)N=c4[nH]cns4)ccc23)O1)OC,CNC(=O)N(CC1COc2c(ccc3cc(S(=O)(=O)N=c4[nH]cns4)ccc23)O1)OC,True,True,465.5130000000002,1.2565999999999997,135.21,2,8,5,31,0.54160609404734,True,1,38.37,6.473012753809822,1.4968189346044203,529
252,CCCC(=O)Nc1ccc(NC(=O)COc2ccc(Cl)c(CC)c2)cc1,CCCC(=O)Nc1ccc(NC(=O)COc2ccc(Cl)c(CC)c2)cc1,True,True,374.86800000000005,4.658500000000003,67.43,2,3,8,26,0.7057520853575611,True,1,31.6,6.472789606332779,1.4697267940863181,530
958,c1ccc(-c2nc(=NC3CCNC3)c3nc(-c4ccncc4)ccc3[nH]2)nc1,c1ccc(-c2nc(=NC3CCNC3)c3nc(-c4ccncc4)ccc3[nH]2)nc1,True,True,369.432,2.3445,91.74,2,6,3,28,0.5783203564955773,True,1,32.64,6.472346346378327,1.5528680305541789,531
807,CCOC(=O)c1c[nH]c2c(ccc3ccccc32)c1=Nc1ccc(CN(C)C)cc1,CCOC(=O)c1c[nH]c2c(ccc3ccccc32)c1=Nc1ccc(CN(C)C)cc1,True,True,399.49400000000014,4.791800000000004,57.690000000000005,1,4,5,30,0.38766168125687234,True,1,27.32,6.47068567633629,1.577374602300841,532
563,CCCC(NC1CCN(c2c(F)cc3c(=O)c(C(=O)OCC)cn(C4CC4)c3c2OC)CC1)C1CC1,CCCC(NC1CCN(c2c(F)cc3c(=O)c(C(=O)OCC)cn(C4CC4)c3c2OC)CC1)C1CC1,True,True,499.62700000000046,4.797900000000005,72.8,1,6,10,36,0.4737867218413462,True,1,37.45,6.466163363666762,1.618834166631061,533
418,CCCc1csc(NC(=O)CSc2nnc(Cc3cccc4ccccc34)n2CC)c1C(=O)OCC,CCCc1csc(NC(=O)CSc2nnc(Cc3cccc4ccccc34)n2CC)c1C(=O)OCC,True,True,522.6960000000004,5.963500000000005,86.11,1,7,11,36,0.1931116440396763,False,1,40.99,6.4661251223200855,1.5851801955472067,534
445,N#CC1CN2C(=N)CCC2=NC1=O,N#CC1CN2C(=N)CCC2=NC1=O,True,True,176.179,0.13795000000000007,80.31,1,3,0,13,0.5695496928564558,False,1,24.83,6.465780079480231,1.462661475034551,535
348,Cc1ncc([N+](=O)[O-])n1CC(=O)NN=Cc1ccc(C(F)(F)F)cc1,Cc1ncc([N+](=O)[O-])n1CC(=O)NN=Cc1ccc(C(F)(F)F)cc1,True,True,355.276,2.26882,102.42,1,5,5,25,0.504762159901548,True,1,21.51,6.465532222620646,1.6419785432111993,536
690,COc1cc2c(Oc3ccc(NC(=O)c4cc(Br)cc(F)c4OC(=O)N4CCOCC4)cc3F)ccnc2cc1OCCCN1CCCC1,COc1cc2c(Oc3ccc(NC(=O)c4cc(Br)cc(F)c4OC(=O)N4CCOCC4)cc3F)ccnc2cc1OCCCN1CCCC1,True,True,741.5859999999998,7.024400000000007,111.69000000000001,1,9,11,49,0.16221741470047865,False,1,35.42,6.465485875225069,1.6454920098090413,537
374,c1cncc(N2CC3CNCC3C2)c1,c1cncc(N2CC3CNCC3C2)c1,True,True,189.262,0.7371999999999999,28.160000000000004,1,3,1,14,0.705890173865213,False,1,18.3,6.465079234115662,1.4003138981266854,538
6,c1ccc(OCCNCC2CCCO2)cc1,c1ccc(OCCNCC2CCCO2)cc1,True,True,221.29999999999998,1.8339999999999996,30.49,1,3,6,16,0.743420441495751,True,1,19.57,6.464919317128923,1.3608929287129075,539
