SMILES,SMILES_state,NLL
COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(O)C(N)C3)ccc2F)c(F)c1,1,20.59
Cc1ccc2cc(CNC3=NCCCCN3)ccc2c1,1,28.6
CCC(C(=O)NCc1ccc(F)cc1)N(C(=O)Cn1nnc2ccccc21)C1CCCC1,1,29.4
Cn1c(O)c(N=c2c3ccccc3[nH]c3ccccc23)c(=O)n1-c1ccccc1,1,25.39
COc1cccc(C(CC(C)C)NC(=O)c2cc(-n3ccnc3)cc(S(C)(=O)=O)c2)c1,1,34.92
N=c1[nH]ccc2cc(-c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)sc12,1,26.08
CC(CCC(=O)NCC(NOCc1ccccc1)C(=O)OCc1ccccc1)n1c(O)c(-c2ccccc2)c(=O)[nH]c1=O,1,47.39
CN(C)C1CCCCC1N(C)CCc1ccccc1,1,18.44
CN(C)CCN(c1ccc(C(=O)NC(C#N)CCC(=O)Nc2ccc3[nH]cc(C#N)c(=Nc4ccc(F)c(Cl)c4)c3c2)cc1)C1CCCCC1,1,39.93
COC(=O)C=C1c2ccccc2C(=O)c2cc(C)ccc21,1,23.41
NC(=O)c1ccc2onc(-c3ccc(C(=O)NC4CC4)cc3)c2c1,1,30.97
COc1ccc(CN(CCC(C)C)CC2C(C(=O)O)C(C(=O)NCc3ccccc3C)N2C(=S)NCc2ccccc2F)cc1,1,49.75
Cc1cc(Br)c2c(c1)-c1ccc(Br)cc1C2NC(=O)c1ccc(Br)o1,1,33.68
NC(=O)C(Cc1ccc(S(N)(=O)=O)cc1)NC(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C(N)Cc1ccsc1,1,50.63
CC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccc(C(F)(F)F)cc2C(N)C(C)C)CC1,1,22.19
Cc1cccc(NC(=O)C(CC(C)C)NC(=O)c2ccc(C=C(C#N)C(N)=O)cc2)c1,1,32.26
Cc1c(O)ccc(Cl)c1C(=O)N=c1cc[nH]c(NC(=O)C2CCCCC2)c1,1,30.8
CC(NC(=O)C(F)CCC(C)(F)F)c1ccc(-c2cccc(S(=O)(=O)N(C)C)c2)cc1,1,35.99
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NCCc1ccccc1,1,19.5
CC(=O)NC(CCCCNC(=O)OCc1ccccc1)CNC(=O)C(N)Cc1ccccc1,1,29.84
CCc1ccc(C=C2SC(=S)N(CCC(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)C2=O)cc1,1,28.14
CC(C)(N)CNC(=O)CCc1ccn(-c2ccc(Cl)c(C(F)(F)F)c2Cl)n1,1,41.21
CCCCCCSc1ccc(C2CC(c3ccc([N+](=O)[O-])cc3)=NN2S(=O)(=O)c2ccc(C)cc2)cc1,1,33.98
CC(C)CN(CC(=O)C(C)(C)C)Cc1ccc2c(c1)OCCCO2,1,26.73
CN1CCN(Cc2ccc(C(=O)Nc3ccccc3Br)cc2)CC1,1,23.03
COc1ccc(N(C(=O)c2onc(C)c2Cl)C2C=CS(=O)(=O)C2)cc1OC,1,29.37
N#CC(C(=O)c1ccccc1)c1nc2ccccc2s1,1,19.2
CN1Cc2cc(F)ccc2OC(COc2ccn3c(CC4(c5ccc(Cl)cc5)CC4)nnc3c2)C1,1,39.6
CCOc1ccc2[nH]c(=NC(=O)CCNC(=N)N)sc2c1,1,27.54
CCOC(=O)CSc1nc2sc(C)c(C)c2c(=O)n1-c1ccc(OC)cc1OC,1,26.02
CCOC(=O)c1ccc(Sc2cccc(NC(=O)OC)c2)cc1,1,26.59
CC1CCN(CCCNc2oc(CC(=O)N(C)C3CCCCC3)nc2C#N)CC1,1,33.58
CC1CCN(CCN2CCN(c3ccccc3)CC2)CC1,1,21.55
O=C(CN1CCC(NC(=O)c2cccs2)CC1)Nc1ccc2c(c1)OCO2,1,23.67
Nc1cc(C2=NCCO2)ccc1OCCCCCc1ccccn1,1,26.66
CCCC(NC1CCN(c2c(F)cc3c(=O)c(C(=O)OCC)cn(C4CC4)c3c2OC)CC1)C1CC1,1,37.45
CCCCOC(CCCCN)NC(=O)c1ccccc1,1,28.4
CN1CCn2cnc(C(=O)NC(C)(C#N)C3CC3)c2C1,1,30.24
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)C(C)C)CC1O,1,21.96
CC(=O)N1CCCC1(C)C(=O)NCc1ccc(C)cc1,1,22.86
CCOc1ccc(-c2nc(CN(C)Cc3ccccc3)co2)cc1,1,20.46
N=[N+]([O-])c1nc(C=[N+]([O-])C2CCCC2)n[nH]1,1,33.29
Cc1ccc(N=CC(=Nc2ccccc2C)c2ccccc2)cc1,1,25.72
NC(=O)c1cccc(N=C2SCCN2CC(N)N=Cc2ccc(C(N)N)cc2)c1,1,35.93
CN1CCCN(c2cc(C(=O)NCc3ccccc3)ccc2NS(C)(=O)=O)CC1,1,30.6
S=C(Nc1cccc(Cl)c1Cl)N1CCC(c2ccccc2)CC1,1,25.02
O=C(NC(CO)C(=O)O)c1cc(NCc2cnc3ccc(O)cc3n2)ccc1Cl,1,42.92
COC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C(=O)N4CCN(c5cccc(C(F)(F)F)c5)CC4)CCC32)C1,1,37.87
N=C(N)NCCCC(NS(=O)(=O)c1cccc2[nH]nnc(=O)c12)C(=O)NCc1ccccc1,1,32.45
CCCCC(CC(O)=NO)C(=O)NC(C)(C)C(=O)NCc1ccc(C(=O)O)c(O)c1,1,38.14
COc1ccc(S(=O)(=O)NN=C(N)c2ccccn2)cc1,1,24.7
O=C1C(N2CC2)=CC(=O)c2nnc(-c3ccccc3[N+](=O)[O-])cc21,1,26.63
COc1ccccc1OC(=O)CSc1nc2ccccc2c(=O)n1CCNC(C)=O,1,29.28
O=C1CCc2ccccc2N1CCN1CCN(NCc2ccc([N+](=O)[O-])o2)CC1,1,23.87
C=CCOC(C)C1(O)C23CC1(CC=C(C)C)c1ccc4c(cc(O)c(C=O)c4c1C(O)(C(C)C(=O)O)O2)O3,1,78.95
Cc1cccc(NC(=O)CN(C)C(=O)c2ccc(C#N)c3ccccc23)c1C,1,30.41
CC(C=C1CC(C)(C)Oc2ccccc21)NCC#Cc1ccc2[nH]c(=Nc3ccc(F)c(Cl)c3)n(C)c(=O)c2c1,1,46.31
CC(C)(CS)C(=O)N=c1[nH]c2ccccc2s1,1,27.25
Cc1cc(C)c2nc(C(F)(F)F)n(-c3ccc(CN(C)C(=O)Nc4cc([N+](=O)[O-])ccc4Cl)cc3)c2n1,1,39.11
Cc1ccc(C)n1-c1ccc(O)c(C(=O)Nc2cccc(F)c2)c1,1,25.55
COCCNC(=O)C(=O)Nc1ccc(Cl)c(F)c1,1,22.69
CN(C)c1cc(C=Cc2ccccc2O)[n+](C)c2ccccc12,1,23.17
O=C(NCC1CCCO1)c1ccc(CCl)cc1,1,22.53
COc1cc(OC)cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)N=c5[nH]ccs5)ccc43)cc2F)c1,1,23.52
O=C(CN(Cc1ccc2ccccc2c1)Cc1cccs1)NCc1ccccc1,1,30.78
CCOCC1CN(Cc2cccc(C(=O)OCC)c2)Cc2nc(C(C)C)oc21,1,32.93
Clc1cccc(N=C2CCCCc3sccc32)c1,1,28.09
O=C(NCc1ccccc1)c1[nH]c2ccccc2c1Sc1ccccc1,1,20.77
Cc1c(Cl)cc(Cl)c2nc(N(C)Cc3ccco3)nn12,1,31.65
Cc1ccc(N2CCN(Cc3nc4c(c(=O)n(C)c(=O)n4C)n3Cc3ccc(F)cc3)CC2)c(C)c1,1,24.84
CCOC(=O)c1ccnn1-c1cccc(CNC(=O)c2cc3ccc(F)cc3s2)c1,1,41.09
Cc1ccc2[nH]c(C(=O)NNC(=S)Nc3ccc(Cl)cc3)cc2c1,1,27.34
CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)Oc1c(C(C)C)cccc1C(C)C,1,17.86
CCCCCCCCn1cc(CN(C=O)c2ccccc2)cn1,1,27.49
CC1(c2cccc(COc3ccccn3)c2)NC(=O)NC(=O)S1,1,29.6
CNC(=O)C1CN(c2ncccn2)CCN1C(=O)c1ccc(Cl)cc1-n1nccn1,1,30.86
Cc1[nH]c(=O)[nH]c(=O)c1N(CC1CCCO1)C(=O)CSc1nc2ccccc2[nH]1,1,28.7
O=C(CN=C1C(=O)c2ccccc2C(=O)C1Br)NN=Cc1cc(F)ccc1F,1,37.09
COc1ccc(C(C)=O)cc1CSCC(=O)N1CCc2ccccc21,1,24.46
Cc1noc(CC=Nc2ccccc2)c1[N+](=O)[O-],1,20.19
CCCCNC(=O)c1cc(-c2cccc(-c3sccc3OC)c2)ccc1OC,1,36.73
O=C(NN=Cc1ccc(Cl)cc1)Nc1ccccc1Br,1,22.12
Cc1n[nH]c(=Nc2cccc3c(-c4c(C)n(C)n(C)c4=O)n(Cc4ccnc5ccc(Cl)cc45)cc23)o1,1,48.09
O=C1NCC2CCc3ccccc3N12,1,20.88
COc1cc(-c2nc3[nH]c(SC)nc(=NCCc4ccc[n+]([O-])c4)c3[nH]2)ccc1O,1,38.44
CCN(CC)C(=O)C1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,1,22.66
O=C(NNC(=O)c1ccc2c(c1)OCCO2)c1cccc(O)c1,1,23.92
C=CCC(O)c1ccccc1N,1,23.21
CC1(Cc2ncc(Cl)nc2C(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)NC1=O,1,32.31
CCC(=O)NCCCc1coc2ccc(Cl)cc12,1,27.71
COc1ccc(-c2ncc3c(N(C)C)ccnc3n2)c(OC)c1,1,31.97
CC(=O)Nc1ccc(-c2cn3nc(S(N)(=O)=O)sc3n2)cc1,1,25.31
COc1c(C(=N)N)cccc1-c1cccc(-c2nc3cc(C(=N)N)ccc3[nH]2)c1,1,22.49
CC(C(=O)NCc1ccc(C(F)(F)F)cc1)c1ccc(NS(C)(=O)=O)c(F)c1,1,20.45
O=c1cc(CCCc2c[nH]c3ccccc23)[nH]c2nnc(COC3CCCCC3)n12,1,41.31
O=C(O)c1c(O)cc(O)c(-c2[nH]ncc2-c2ccccc2)c1O,1,23.75
CC(=NN=c1[nH]c(=O)[nH]cc(F)c1=O)c1ccc2c(c1)OCO2,1,26.57
N=C(N)c1ccc2cc(C=Cc3ccccc3)oc2c1,1,20.91
COC(=O)C1=C(C)n2c(nc(C)c(C(=O)OC)c2=O)C2C(=O)c3ccccc3C(=O)C12C,1,33.78
NC(=O)CCC(NC(=O)Cc1ccc(Br)cc1)C(=O)O,1,25.26
CCOc1cc(C2CC(=O)CC(=Nc3ccccc3)C2)ccc1O,1,25.05
O=C(O)c1ccc2[nH]c(=Nc3cc(Cl)ccc3Cl)c(=O)[nH]c2c1,1,27.84
Cc1ccc(C2=NN(C)C(c3ccccc3)C2)cc1C,1,20.48
Cn1c2c(c3ccccc31)CCN1C2C2(c3ccccc3)c3c(c(O)n(-c4ccccc4)c3O)C1(c1cccc(F)c1)SN2C=O,1,55.43
Cn1c2ccccc2c2ncn(CC(=O)OCC(=O)c3ccccc3)c(=O)c21,1,28.11
CN1CCC(N(C)CC=Cc2csc3ccccc23)CC1,1,29.82
O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)n1cccc1S2(=O)=O,1,27.87
Cc1ccc2c(=O)c3cc(C)cnc3[nH]c2c1,1,26.55
Fc1ccc(C2Nc3cccc4cccc(c34)N2)cc1,1,18.71
Fc1cc(-n2nnnc2C(F)(F)F)ccc1OCc1ccc2c(c1Cl)CCO2,1,36.37
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)cc1C(F)(F)F,1,26.04
CC1Cc2cc(S(=O)(=O)N3CCC(C(=O)OC4CCCCC4)CC3)ccc2N1C(=O)C1CC1,1,26.34
N#Cc1ncc(-c2ccc3c(c2)CC2CCCN32)s1,1,26.22
CC1CCCC(=NN(C)c2ccccc2)C1C,1,24.13
N=C1NC(CN(Cc2ccccc2)c2ccc(-c3nc4ccccc4s3)cc2)CO1,1,33.38
COc1ccc2[nH]cc(C(=O)C3CC3)c(=O)c2c1,1,22.44
CSc1ccc(NC(=S)NC(NC(=O)C(C)C)c2ccccc2)cc1,1,28.43
COc1ccc(C(=O)C=Cc2c(F)c(F)cc(F)c2F)c(OC)c1,1,24.33
CCOc1ccccc1-c1ccc(-c2c[nH]c(=N)n2CC)cc1,1,26.4
N#CN=C(NCc1ccc(Cl)cc1Cl)N1CC2CCCCC2C1,1,28.26
CN(C)c1ccc(NCc2cc(-c3ccc(Cl)cc3)[nH]n2)cc1,1,24.75
CC(C)C1CCC2(C)CCC2C2(C)C(O)CC34CCCC35CCC(O)C(C)(C)C5CCC4C12C,1,39.34
COCCCN(C(=O)CSc1nc(=O)cc(C)[nH]1)c1ccccc1C,1,31.48
O=C(OCc1ccccc1)N(Cc1ccccc1)c1ccc(S(=O)(=O)N(CC(O)=NO)C2CCCCC2)cc1,1,35.23
Cc1cc(=O)oc2cc(C(=O)C3C(=O)C(O)N4C(C(=O)O)Cc5cc6c(cc5SC4C3O)OCO6)ccc12,1,56.91
Cc1oc(-c2ccccc2Cl)nc1CNC(C)C1CC1,1,26.28
COc1ccccc1NC(=O)C12CN(Cc3ccccc3)CC3C(CC1C(=O)O)C32,1,42.88
N#Cc1cc(Cl)c(N=c2[nH][nH]c(=NS(=O)(=O)c3ccc(Cl)cc3)s2)c(Cl)c1,1,29.43
Cc1cc(C)nc(N2CC3CCN(C(=O)c4cccc(Cl)c4)C3C2)n1,1,29.56
CCCCCCCCOc1c(C)occc1=O,1,20.59
COc1ccc(-c2cn3c([N+](=O)[O-])c(C(Nc4ccccc4)c4cncc(Br)c4)sc3n2)cc1,1,37.62
CCSc1nc(=O)cc(O)n1Cc1ccccc1,1,20.96
CC(=NNC(=O)c1ccc2c(c1)OCO2)c1ccc(NC(=O)c2ccc(F)cc2)cc1,1,24.78
COCC1C(C(=O)NCc2ccco2)CC12CCC(=O)N(Cc1ccccc1F)C2,1,41.46
O=C(NNc1ccccc1)C(=O)c1c[nH]c2ccccc12,1,18.88
CN1C(N)=NC(C)(c2sc(-c3cc(Cl)cc(-c4cc(F)ncn4)c3)cc2F)CS1(=O)=O,1,31.96
CCOc1ccc2c(c1)[n+]([O-])c(-c1ccc(F)cc1)c(N)[n+]2[O-],1,24.86
O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC1(Cc2ccc3ccccc3c2)OCCO1,1,29.42
CN(C)c1cc2c(=O)cc(-c3ccc(O)c(O)c3)oc2cc1[N+](=O)[O-],1,26.94
CC(C)C(=O)N1CCC(c2ccn3c(-c4cccnc4)cnc3c2)CC1,1,30.46
CNC(=O)c1ccc(NC(=O)CCCn2ccc(=O)[nH]c2=O)cc1,1,27.54
CCCCCc1ccc(-c2n[nH]c(N=c3cc(CCC)nc(SC)[nH]3)n2)cc1,1,36.48
CC1CN(C(C(=O)NC2CC(C)(C)NC(C)(C)C2)c2ccccc2)CCN1c1ccc(C#N)c(Cl)c1,1,31.76
CC(=O)N1N=C(c2ccc(-n3nc(C)n(N)c3=O)cc2)CC1c1ccc(C)cc1,1,22.79
COC(=O)Nc1ccc2nc(-c3ccc(OC)c(O)c3)c(-c3ccccc3)nc2c1,1,30.95
CN1CC(N=Cc2ccc(OC(F)(F)F)cc2)CC1=O,1,29.21
COc1ccc(C(=O)Nn2c(O)c(N=NC(=O)Cc3ccccc3)c3ccccc32)cc1,1,31.47
CCc1ccccc1NC(=O)Nc1ccc2nn(-c3ccc([N+](=O)[O-])cc3)nc2c1,1,33.13
COC(=O)C(CSCc1ccccc1)NC(=O)c1cnc(C)nc1,1,29.27
O=C(C=CC1CCCCO1)Nc1cn(Cc2ccc(Cl)cc2)cn1,1,37.99
N=c1[nH]c2c(Br)cccc2n1Cc1ccccc1,1,21.03
CCCC(N)C(=O)NCCCCC(C)Nc1ccc2ccccc2c1Cl,1,40.76
O=C1N=C(Nc2ccc(Cl)cc2)SC1=Cc1cccc(Br)c1,1,21.61
CCc1cc(-c2cc(C(F)(F)F)nc(OC)n2)cc(C(N)=O)c1OCC(O)CNC(=O)CO,1,36.36
Cc1nc(C(=O)NCc2ccc(OC(C)C)cc2)cc2c1cnn2Cc1ccc(F)cc1,1,31.5
O=C(Cc1ccncc1)NC(c1ccc(F)cc1)c1ccc(Cl)cc1Cl,1,29.26
CN(C)C1CN(Cc2ccccc2Cl)CC1c1ccc(CNC(=O)OC(C)(C)C)cc1,1,30.84
CC1(O)CC(=O)OC(Cn2cc(C(=O)c3ccc(F)cc3)c(=O)c3ccc(F)cc32)C1,1,41.56
C=CCn1cnc2onc(-c3ccc(Br)cc3)c2c1=O,1,24.13
COc1ccc(Cl)cc1NC(=O)CN1C(=O)NC2(CCC(=O)CC2)C1=O,1,24.77
CN(C)CCN(C(=O)N1CCSCC1)C1CCc2ccccc2C1,1,30.73
COc1ccccc1N=c1[nH]c2ccc(C(N)=O)cc2c2cnccc12,1,26.75
COc1cc2c(Oc3ccc(NC(=O)c4cc(Br)cc(F)c4OC(=O)N4CCOCC4)cc3F)ccnc2cc1OCCCN1CCCC1,1,35.42
Cc1ccccc1Cn1nnc(-c2ccnc(C(=O)NCc3ccncc3)c2)n1,1,29.84
c1ccc(CN2CCC(CCSc3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)CC2)cc1,1,22.0
Cc1cccc2c1c(O)c(C(=O)Nc1cccc(Cl)c1)c(=O)n2Cc1ccccc1,1,29.3
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(O)ccc1OCCc1ccc(F)cc1,1,32.35
O=C(CNC(=O)c1cccc2ccccc12)OCC(=O)N1CCc2ccccc2C1,1,29.36
COCCCn1c(=NC(=O)c2nc(SCc3ccccc3)ncc2Cl)[nH]c2ccc(OC)nc21,1,30.79
COc1cc2c(cc1OC)C(O)OC(C(N)=O)C2=O,1,27.86
CC(C)c1cc(C2=CCc3ccccc3C2c2ccc(O)cc2)c(O)cc1O,1,30.3
O=C(CSc1ccccn1)Nc1cccc(C(F)(F)F)c1,1,22.31
N#Cc1ccc(C=CC(=O)C=Cc2ccc(-c3ccc(C=C4SC(=O)NC4=O)cc3)cc2)cc1,1,30.45
CC(C)CCn1c(=O)ccc2cc(C(=O)NCCc3ccccc3)ccc21,1,28.63
CCN(CC(=O)OC)c1nc(C)nc(N(CC)c2ccc(C(C)C)cc2Br)n1,1,27.51
O=C(NCc1ccccc1)c1ccc2[nH]c(C(=O)c3ccccc3Cl)nc2c1,1,32.53
COc1cccc(CN(C)C(=O)c2ccc(-c3cc(=NC4CC4)n4ncc(=Cc5[nH]c(=O)[nH]c5O)c4n3)s2)c1,1,27.57
O=C(O)CC1CCC(c2ccc(-c3cccc(-c4cc(C(=O)N5CCOCC5)c[nH]4)c3)cc2)CC1,1,32.44
Cc1c(Sc2ccc(Cl)cc2)c2ccc(NC(=O)C3(C(F)(F)F)CC3)cc2n1CC(=O)O,1,36.28
COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cc(-c4cccs4)c(C)o3)CC2)cc1,1,28.29
CC(C)C1CCC2C(C)C(=O)CCC12,1,21.0
CNCC(CC(C)(C)C)N1CC(Oc2ccc(C(F)(F)F)cc2)C(O)(C2CC2)C1,1,39.86
COc1cccc(OC)c1C(=O)NOCc1ccc(Br)cc1,1,24.38
Cc1ccc(SC2C(=O)CC(Cc3ccccc3)(C(=O)c3nc4ccccc4s3)OC2=O)c(C)c1,1,35.9
COc1ccc2c(c1)c(CC(N)=O)cn2CCCn1ccc(=O)[nH]c1=O,1,32.9
Fc1ccc(C#Cc2cncnc2)cc1,1,18.2
Cn1c(CN2CCOCC2c2ccc(C(F)(F)F)cc2)nc2ccccc21,1,29.87
O=C(NN1CC=CCC1)c1cccc(F)c1,1,21.19
Cc1cc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)C2)ccc1-n1ccnc1,1,33.7
CCOc1ccc(N=CC2C(=O)CC(C)(C)CC2=O)cc1,1,16.57
Cc1onc(-c2ccsc2)c1C(=O)N1CCN(c2ccccc2)CC1,1,24.44
CNS(=O)(=O)c1cnc(Oc2ccccc2C=CC(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c(Br)c1,1,35.28
COc1cc(OC)cc(C2c3[nH]c4ccccc4c(=NCCCN(C)C)c3Nc3coc(O)c32)c1,1,34.11
Cc1sc2[nH]cnc(=NCCN)c2c1C,1,21.21
CN(C)C(=O)C1=C(C(=O)N2CCCC2)CCc2c1ccn2CC(=O)N1C(C(=O)N=c2cc(OC(F)(F)F)cc[nH]2)CC2CC21,1,41.83
O=C(C=Cc1ccc(C=C2C=C(c3ccc(Cl)c(Cl)c3)N(c3ccc(F)cc3)C2=O)cc1)Nc1ccccc1,1,38.18
CN(CC(F)(F)c1ccc(Cl)cc1Cl)C(=O)C1C(c2ccc(Cl)cc2)CS(=O)(=O)C2CC(=O)N12,1,36.46
COCC(C)Oc1ccc(=O)n(CC2CCN(CCC(C)(C)C)CCO2)n1,1,35.27
CC=CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2C(C(C)=CCCC(C)C)CCC23C)C1(C)C,1,31.83
CC(C)n1ncc2c(N3CC=CCCC3)nc(=NC(=O)c3ccsc3)[nH]c21,1,45.39
Cn1cc(CC(O)(c2ccc(Cc3sc(=O)[nH]c3O)cc2)C(F)(F)F)cc1Cc1ccccc1,1,37.3
O=C(CN1CCN(Cc2ccccc2)CC1)N=c1[nH]c(-c2ccccc2)cs1,1,20.64
N#Cc1ccccc1NC(=O)CN1CCCc2ccccc21,1,24.85
Cc1ccccc1N1CCN(CC2CCCCC2)C1=O,1,22.55
Oc1ccc2c(c1)CCC1CN(Cc3ccccc3)CC21,1,23.08
COc1ccc(-c2cc(-c3ccc(O)cc3)c3c(n2)-c2ccccc2C3)cn1,1,24.84
O=C(Nc1ccc(Nc2ccc(Cl)cc2)cc1)c1ccc(O)c(Br)c1,1,28.74
CC(=O)N1CCC(N(Cc2ccccc2F)C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,1,26.73
Cc1c(-c2[nH]c(=O)n(CN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c2O)[nH]c2ccccc12,1,32.43
CCCCn1c(N)c(N(CCOC)C(=O)C=Cc2ccc(-c3cccnc3)cc2)c(=O)[nH]c1=O,1,28.04
CCCCn1[nH]nnc1=NCc1ccc(C)cc1,1,19.81
Oc1cc(C(O)NN=Cc2ccco2)cn1-c1ccccc1,1,21.66
O=C(NN=Cc1ccc(OCCCN2CCC(O)C2)cc1)c1ccccn1,1,30.28
Cc1ncc(N=c2[nH]cc(C3CC3)cc2Br)cn1,1,24.65
O=c1[nH]c(CBr)c(Br)c(Br)c1Br,1,20.61
N=C(N)c1ccc(-c2ccc3[nH]c(C(=N)N)cc3c2)cn1,1,22.56
O=C(Cc1ccc2cc(Cl)ccc2c1)N1CCCC(c2ccccc2)C1CN1CCCC1,1,27.32
CC1CCCC2(C1)NC(=O)Nc1ncccc12,1,24.7
CCc1sc(=NN=C2CCCCC2)n(Cc2c(C)noc2C)c1O,1,33.05
COc1ccc(C(=O)N=c2[nH]cnc3c2ncn3C2OC(CNC(=O)Cn3ccnc3C(F)(F)F)C(O)C2O)cc1Cl,1,45.86
Cc1oc(-c2ccccc2)nc1CCOc1ccc2c(c1)C(CC(=O)O)CCC2,1,22.81
O=C(C=Cc1ccc(F)cc1)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],1,24.67
O=C1OC(=Cc2ccc(Br)cc2)C(c2ccc(Br)cc2)=C1Br,1,20.1
CSc1nc(-c2ccc(F)cc2)c(-c2cc[nH]c(=NC(C)C(C)(C)C)n2)n1Cc1ccccc1,1,25.82
c1ccc(CN2CCN(c3ncccn3)CC2)nc1,1,19.18
O=C(NC1CNC1)c1cc(-c2ccco2)nc2nc(N3CCC(CO)C3)c(-c3ccc(F)cc3)cc12,1,45.21
O=C(Cc1ccccc1)NN1C(=O)C(=Cc2cccs2)SC1=S,1,22.03
COc1ccc(CCNC(=O)CSc2nnc(-c3ccccc3F)n2CC2CCCO2)cc1OC,1,26.77
CN=c1ccc(-n2cccn2)c[nH]1,1,24.57
COc1ccc(N2CC(N3C(=O)c4ccccc4C3=O)CC2=O)cc1,1,24.07
Cc1ccc(CSc2nnc(CSc3nc(C)cc(C)n3)o2)cc1,1,19.6
Cc1noc(C)c1-c1ccc2c(=Nc3ccc(C(=O)N4CCC(N5CCN(C)CC5)CC4)cc3)c(C#N)c[nH]c2c1,1,30.5
CCCCCc1cc(=O)c2cccc(C(C)C)c2o1,1,24.16
CCCCCOc1ccc(CC(c2ccccc2)C(C)(C)NS(=O)(=O)CCCC=C(C)CCC=C(C)CCC=C(C)C)cc1,1,43.11
O=C(COC(=O)COc1cc2[nH]c(=O)c(=O)[nH]c2c(Cl)c1Cl)NCc1ccc2c(c1)OCO2,1,29.47
COc1ccc2nc(-c3cc[nH]c(=NC(C)=O)c3)c(-c3ccc(F)cc3)n2n1,1,26.16
Cc1ccc(O)c(C=NNC(N)=S)c1,1,19.51
O=c1cc(N2CCOCC2)[nH]c(-c2ccncc2)n1,1,20.03
O=C(Nc1cccc(NC2=NCC(F)CN2)c1)c1csc(-c2ccccc2)n1,1,30.57
CCOC(=O)Cn1cnc2[nH]c(C(O)=NO)cc(=NCC3CCCCC3)c2c1=O,1,41.18
CCCCN(CCCC)CCNC(=O)c1c(-c2ccccc2)nn2ccn(CCOC)c(=O)c12,1,38.54
Cc1ccc(-c2cc(C(=O)NCc3ccc(=N)[nH]c3C)c3cc(-c4cc5ccccc5s4)ccc3n2)cn1,1,39.3
C=CCc1ccc(OC(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,1,20.44
Cc1ccc(-c2n[nH]n(CC(=O)Nc3ccc(N(C)C)cc3)c2=N)cc1,1,28.09
CC(=O)c1cccc([N+](=O)[O-])c1,1,19.07
c1ccc2c(C(C3CCCCC3)n3ccnc3)cccc2c1,1,25.78
C#CCN(Cc1ccc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)N2CCC3(CCCC3)CC2)C(=O)[O-])cc1,1,38.3
CC1=C(C(=O)Nc2c(C(=O)N3CCCCC3)oc3ccccc23)SCCO1,1,26.01
COc1cc(N=c2cc(Oc3cccc(F)c3F)c(=O)n(Cc3ccc4n3CCNC4)[nH]2)ccc1-n1ccnc1,1,42.98
CCCCOc1ccc(NC(=O)C2CC(=O)C(O)C(OC(C(O)CO)C(CC(C)CC(N)C(=O)O)C(=O)O)O2)cc1,1,47.4
CC(NC(=O)C(OC(N)=O)C(O)O)C(=O)OCc1ccccc1,1,36.28
CC=CC(=O)N1CCCC1C(=O)NCC(N)C(O)S(=O)(=O)O,1,40.31
NC(=O)Cc1ccc(N=c2nc(N=c3cc(Cl)[nH][nH]3)c(Br)c[nH]2)cc1,1,25.01
N#Cc1c(Cl)c(F)c(Cl)c(Cl)c1Nc1ccc(Cl)c(Cl)c1,1,29.96
Cc1ccc(S(=O)(=O)NC(C)C(=O)Nc2cccc(Cl)c2C)cc1,1,24.14
CCOc1ccc(OCCCC(=O)OCC(=O)NC2CCCC2)cc1,1,24.99
O=C(Nc1ccccc1)c1cc(Br)c(O)c(Br)c1,1,21.15
CCN(CC)C(=O)c1cc(-c2ccc(C(=O)NCCCO)cc2)on1,1,29.22
Cc1ccsc1-c1nc(CN(C)Cc2nonc2C)c(C)o1,1,26.24
